,Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Quarter,City,State,School_Level,Location,Time_Period,Bullied,Domestic_Violence,Gang_Related
1824,19880602MSWIJ,6,2,1988,1988-06-02,Wingfield High School,0,2,2,0,Summer,Jackson,MS,High,Outside on School Property,Dismissal,No,No,Yes
1825,19880531NYPUB,5,31,1988,1988-05-31,Public School 67,0,1,1,0,Spring,Bronx,NY,Elementary,Beside Building,Dismissal,No,No,No
1826,19880520ILHUW,5,20,1988,1988-05-20,Hubbard Woods Elementary School,1,6,7,1,Spring,Winnetka,IL,Elementary,Hallway; Beside Building,School Start,No,No,No
1827,19880516FLFOF,5,16,1988,1988-05-16,Fort Myers Middle School,0,1,1,0,Spring,Fort Myers,FL,Middle,School Bus,After School,,No,No
1828,19880505ILMAC,5,5,1988,1988-05-05,Martin Luther King High School,0,1,1,0,Spring,Chicago,IL,High,Classroom,,No,No,No
1829,19880324TXTRA,3,24,1988,1988-03-24,Travis High School,0,0,0,0,Spring,Austin,TX,High,School Bus,After School,,,No
1830,19880323CACAS,3,23,1988,1988-03-23,Cajon High School,0,0,0,0,Spring,San Bernadino,CA,High,Parking Lot,Afternoon Classes,,,No
1831,19880304MILED,3,4,1988,1988-03-04,Lessenger Junior High,0,1,1,0,Spring,Detroit,MI,Junior High,School Bus,,No,No,No
1832,19880226RIBRB,2,26,1988,1988-02-26,Bristol High School,0,1,1,0,Winter,Bristol,RI,High,Courtyard,Lunch,No,No,No
1833,19880211FLPIL,2,11,1988,1988-02-11,Pinellas Park High School,1,2,3,0,Winter,Largo,FL,High,Cafeteria,Morning Classes,No,No,No
1834,19880202ALWET,2,2,1988,1988-02-02,West End Christian Elementary School,0,0,0,0,Winter,Tuscaloosa,AL,Elementary,Classroom,Morning Classes,No,No,No
1835,19880129TXREA,1,29,1988,1988-01-29,Reagan High School,1,0,1,0,Winter,Austin,TX,High,Field (General),Evening,No,No,No
1836,19880120LASIR,1,20,1988,1988-01-20,Simsboro High School,1,0,1,0,Winter,Ruston,LA,High,Parking Lot,School Start,No,No,No
1837,19880108PACRM,1,8,1988,1988-01-08,Crawford County Joint Vocational Technical School,0,1,1,0,Winter,Meadville,PA,High,Inside School Building,Morning Classes,,,No
1838,19880106FLGAT,1,6,1988,1988-01-06,Gaither High School,0,0,0,0,Winter,Tampa,FL,High,Parking Lot,Morning Classes,No,No,No
1839,19880105PASPS,1,5,1988,1988-01-05,Springfield High School,0,1,1,0,Winter,Springfield,PA,High,Basketball Court,Sport Event,No,No,No
1840,19871216TXMAK,12,16,1987,1987-12-16,Mayde Creek High School,0,0,0,1,Winter,Katy,TX,High,Classroom,Morning Classes,,No,No
1841,19871215NYGRB,12,15,1987,1987-12-15,Grady Vocational-Technical School,0,1,1,0,Winter,Brighton Beach,NY,High,Inside School Building,Morning Classes,No,No,No
1842,19871204NYEAN,12,4,1987,1987-12-04,East New York High School of Transit Technology,0,1,1,0,Winter,New York,NY,High,Hallway,Afternoon Classes,No,No,No
1843,19871202FLENJ,12,2,1987,1987-12-02,Englewood High School,0,0,0,0,Winter,Jacksonville,FL,High,Parking Lot,,,,No
1844,19871130TXPES,11,30,1987,1987-11-30,Perales Elementary School,1,0,1,1,Fall,San Antonio,TX,Elementary,Parking Lot,Dismissal,No,Yes,No
1845,19871114FLCLC,11,14,1987,1987-11-14,Clearwater High School,0,0,0,1,Fall,Clearwater,FL,High,Outside on School Property,,No,No,No
1846,19871104MISOD,11,4,1987,1987-11-04,Southwestern High School,0,1,1,0,Fall,Detroit,MI,High,Parking Lot,Morning Classes,No,No,No
1847,19871031SCANA,10,31,1987,1987-10-31,Andrews High School,0,8,8,0,Fall,Andrews,SC,High,Football Field/Track,Sport Event,,No,No
1848,19871030NCSOK,10,30,1987,1987-10-30,Southwood Elementary School,0,2,2,0,Fall,Kingston,NC,Elementary,Parking Lot,School Event,No,No,No
1849,19871014ILDUC,10,14,1987,1987-10-14,DuSable High School,1,0,1,0,Fall,Chicago,IL,High,Hallway,Morning Classes,,,Yes
1850,19870928ILILL,9,28,1987,1987-09-28,Illiana Christian High School,0,1,1,0,Fall,Lansing,IL,High,Inside School Building,Afternoon Classes,,No,No
1851,19870513ILOAO,5,13,1987,1987-05-13,Oak Lawn Community High School,0,0,0,0,Spring,Oak Lawn,IL,High,Inside School Building,Morning Classes,No,No,No
1852,19870506FLLET,5,6,1987,1987-05-06,Leto High School,0,0,0,1,Spring,Tampa,FL,High,Classroom,Morning Classes,No,No,No
1853,19870506ARMAJ,5,6,1987,1987-05-06,MacAuthur Junior High,0,0,0,0,Spring,Jonesboro,AR,Junior High,Classroom,Morning Classes,No,No,No
1854,19870503INPII,5,3,1987,1987-05-03,Pike Township High School,0,1,1,0,Spring,Indianapolis,IN,High,Hallway,Not a School Day,No,No,No
1855,19870430ORGRP,4,30,1987,1987-04-30,Grant High School,1,0,1,0,Spring,Portland,OR,High,Outside on School Property,Afternoon Classes,No,No,No
1856,19870416MIMUD,4,16,1987,1987-04-16,Murray-Wright High School,1,1,2,0,Spring,Detroit,MI,High,Inside School Building,Lunch,,No,No
1857,19870330CAPAS,3,30,1987,1987-03-30,Panorama Elementary School,0,0,0,1,Spring,Santa Ana,CA,Elementary,Classroom,Morning Classes,No,No,No
1858,19870306TXRIE,3,6,1987,1987-03-06,Riverside High School,0,1,1,0,Spring,El Paso,TX,High,Parking Lot,Lunch,No,No,No
1859,19870302MODED,3,2,1987,1987-03-02,Dekalb High School,1,0,1,1,Spring,De Kalb,MO,High,Classroom,Morning Classes,Yes,No,No
1860,19870224NYMON,2,24,1987,1987-02-24,Mount Tom Country Day School,0,1,1,0,Winter,New Rochelle,NY,Other,Parking Lot,School Start,No,No,No
1861,19870213AZORM,2,13,1987,1987-02-13,Orme School,1,2,3,0,Winter,Mayer,AZ,Other,Field (General),Night,No,No,No
1862,19870210ARDAD,2,10,1987,1987-02-10,Dardanelle High School,0,0,0,1,Winter,Dardanelle,AR,High,Courtyard,Lunch,No,No,No
1863,19870123MIRED,1,23,1987,1987-01-23,Redford High School,0,1,1,0,Winter,Detroit,MI,High,Inside School Building,Morning Classes,No,No,No
1864,19870114CALOL,1,14,1987,1987-01-14,Los Angeles High School,0,0,0,0,Winter,Los Angeles,CA,High,Classroom,,No,No,No
1865,19861204MTFEL,12,4,1986,1986-12-04,Fergus High School,1,1,2,0,Winter,Lewistown,MT,High,Classroom; Field,,,No,No
1866,19861008TXSOD,10,8,1986,1986-10-08,South Oak Cliff High School,1,0,1,0,Fall,Dallas,TX,High,School Bus,After School,No,No,No
1867,19861003CAMOM,10,3,1986,1986-10-03,Monrovia High School,0,2,2,0,Fall,Monrovia,CA,High,Football Field/Track,Sport Event,No,No,Yes
1868,19860918CABEB,9,18,1986,1986-09-18,Benicia High School,1,0,1,0,Fall,Benicia,CA,High,Outside on School Property,Afternoon Classes,No,Yes,No
1869,19860912CAFAL,9,12,1986,1986-09-12,Fairfax High School,1,0,1,0,Fall,Los Angeles,CA,High,Hallway,Afternoon Classes,No,No,Yes
1870,19860517TNMAN,5,17,1986,1986-05-17,Maplewood High School,0,1,1,0,Spring,Nashville,TN,High,Classroom,Before School,No,No,No
1871,19860516WYCOC,5,16,1986,1986-05-16,Cokeville Elementary School,0,74,74,1,Spring,Cokeville,WY,Elementary,Cafeteria,Afternoon Classes,No,No,No
1872,19860515GACAA,5,15,1986,1986-05-15,Carver High School,0,1,1,0,Spring,Atlanta,GA,High,Field (General),,No,No,No
1873,19860509NCPIF,5,9,1986,1986-05-09,Pine Forest High School,0,3,3,0,Spring,Fayetteville,NC,High,Inside School Building,Morning Classes,Yes,No,No
1874,19860429MOSES,4,29,1986,1986-04-29,Senath-Hornersville High School,1,0,1,0,Spring,Senath,MO,High,Inside School Building,Morning Classes,,No,No
1875,19860423FLCHM,4,23,1986,1986-04-23,Charles Drew Middle School,0,1,1,0,Spring,Miami,FL,Middle,Basketball Court,Before School,No,No,No
1876,19860306ILTHD,3,6,1986,1986-03-06,Thornridge High School,0,1,1,0,Spring,Dolton,IL,High,Classroom,,,No,No
1877,19860224LABOS,2,24,1986,1986-02-24,Boyet Junior High School,0,0,0,1,Winter,Slidell,LA,Junior High,Classroom,,No,No,No
1878,19860129MDLAB,1,29,1986,1986-01-29,Lake Clifton High School,1,0,1,0,Winter,Baltimore,MD,High,Inside School Building,,Yes,No,No
1879,19860117CAVAL,1,17,1986,1986-01-17,Vanguard Junior High School,1,0,1,0,Winter,Los Angeles,CA,Junior High,Outside on School Property,Morning Classes,No,No,No
1880,19860109NCNOD,1,9,1986,1986-01-09,Northern High School,1,0,1,0,Winter,Durham,NC,High,Parking Lot,After School,No,Yes,No
1881,19851210CTPOP,12,10,1985,1985-12-10,Portland Junior High School,1,2,3,0,Winter,Portland,CT,Junior High,Classroom,Lunch,No,No,No
1882,19851209PAARP,12,9,1985,1985-12-09,Archbishop Ryan High School,0,0,0,0,Winter,Philadelphia,PA,High,Classroom,Morning Classes,,No,No
1883,19851203NHCOC,12,3,1985,1985-12-03,Concord High School,0,0,0,1,Winter,Concord,NH,High,Hallway,Morning Classes,Yes,No,No
1884,19851127ALCHB,11,27,1985,1985-11-27,Chelsea School,0,1,1,1,Fall,Birmingham,AL,High,Parking Lot,Dismissal,,No,No
1885,19851126WASPS,11,26,1985,1985-11-26,Spanaway Junior High School,2,0,2,1,Fall,Spanaway,WA,Junior High,Gym,After School,No,No,No
1886,19851022OHSOG,10,22,1985,1985-10-22,Southern Hills Joint Vocational High School,0,1,1,0,Fall,Georgetown,OH,High,Classroom,Afternoon Classes,,,
1887,19851018MIMUD,10,18,1985,1985-10-18,Murray-Wright High School,0,7,7,0,Fall,Detroit,MI,High,Parking Lot,Sport Event,No,No,No
1888,19851008MDLAB,10,8,1985,1985-10-08,Lake Clifton High School,1,0,1,0,Fall,Baltimore,MD,High,Outside on School Property,Dismissal,No,No,No
1889,19850925OHTRT,9,25,1985,1985-09-25,Trotwood-Madison Senior High,0,2,2,0,Fall,Trotwood,OH,High,Inside School Building,Afternoon Classes,No,No,No
1890,19850920TXLAC,9,20,1985,1985-09-20,Langham Creek High School,0,2,2,0,Fall,Cypress,TX,High,Cafeteria,Lunch,No,No,No
1891,19850909TXWHH,9,9,1985,1985-09-09,Wheatley High School,0,1,1,0,Fall,Houston,TX,High,Cafeteria,After School,No,No,No
1892,19850904VAEAR,9,4,1985,1985-09-04,East End Middle School (bus),0,1,1,0,Fall,Richmond,VA,Middle,School Bus,After School,,No,No
1893,19850724TXHIH,7,24,1985,1985-07-24,Highland Park High School,0,1,1,0,Summer,Highland Park,TX,High,Parking Lot,Morning Classes,No,No,No
1894,19850516FLPAB,5,16,1985,1985-05-16,Parrott Junior High School,0,0,0,0,Spring,Brookville,FL,Junior High,Classroom,Morning Classes,No,No,No
1895,19850418TNSOS,4,18,1985,1985-04-18,South Pittsburg High School,0,1,1,0,Spring,South Pittsburg,TN,High,Office,Morning Classes,No,Yes,No
1896,19850416TXMAA,4,16,1985,1985-04-16,MacArthur Senior High School,0,0,0,0,Spring,Aldine,TX,High,Parking Lot,Dismissal,No,No,No
1897,19850205CTAIH,2,5,1985,1985-02-05,A I Prince Technical High School,0,1,1,0,Winter,Hartford,CT,High,Beside Building,Afternoon Classes,No,No,No
1898,19850126MASTB,1,26,1985,1985-01-26,St. Gregory's High School,0,4,4,0,Winter,Boston,MA,High,Beside Building,School Event,No,No,No
1899,19850121KSGOG,1,21,1985,1985-01-21,Goddard Junior High School,1,3,4,0,Winter,Goddard,KS,Junior High,Hallway,Morning Classes,Yes,No,No
1900,19850118TXARA,1,18,1985,1985-01-18,Arlington High School,0,0,0,1,Winter,Arlington,TX,High,Auditorium,,No,No,No
1901,19841207MOEDS,12,7,1984,1984-12-07,Edwardsville High School,0,0,0,0,Winter,St. Louis,MO,High,Hallway,Before School,No,No,No
1902,19841126MDMIR,11,26,1984,1984-11-26,Millford Mill High School,0,1,1,0,Fall,Rockdale,MD,High,Outside on School Property,Lunch,No,No,No
1903,19841109CTWIN,11,9,1984,1984-11-09,Wilbur Cross High School,0,1,1,0,Fall,New Haven,CT,High,Hallway,School Start,No,No,No
1904,19841031LAEAG,10,31,1984,1984-10-31,East Ascension High School,1,0,1,0,Fall,Gonzales,LA,High,Outside on School Property,Before School,No,No,No
1905,19841030SCPEP,10,30,1984,1984-10-30,Pendleton High School,0,2,2,0,Fall,Pendleton,SC,High,Hallway,Lunch,No,No,No
1906,19841024OHWEC,10,24,1984,1984-10-24,West Elementary School Bus,1,0,1,0,Fall,Celina,OH,Elementary,School Bus,Before School,No,Yes,No
1907,19841024MISOD,10,24,1984,1984-10-24,Southeastern High School,0,1,1,0,Fall,Detroit,MI,High,Hallway,Morning Classes,No,No,No
1908,19841022MICED,10,22,1984,1984-10-22,Central High School,0,2,2,0,Fall,Detroit,MI,High,Hallway,Afternoon Classes,No,No,No
1909,19841021PAWYE,10,21,1984,1984-10-21,Wyoming Area High School,0,1,1,0,Fall,Exeter,PA,High,Field (General),Sport Event,No,No,No
1910,19840928TXMIH,9,28,1984,1984-09-28,Millsap Elementary School,0,1,1,0,Fall,Houston,TX,Elementary,Front of School,Before School,No,No,No
1911,19840928TXRIN,9,28,1984,1984-09-28,Richland High School,0,1,1,0,Fall,North Richland Hills,TX,High,Classroom,,,No,No
1912,19840831LABOS,8,31,1984,1984-08-31,Booker T. Washington High School,0,1,1,0,Summer,Shreveport,LA,High,Football Field/Track,Sport Event,No,No,Yes
1913,19840710MIMUD,7,10,1984,1984-07-10,Mumford High School,0,1,1,0,Summer,Detroit,MI,High,Beside Building,Lunch,No,No,Yes
1914,19840522OHCLC,5,22,1984,1984-05-22,Cleveland Heights High School,0,1,1,0,Spring,Cleveland Heights,OH,High,Classroom,,No,No,No
1915,19840518CANON,5,18,1984,1984-05-18,Norco High School,0,12,12,0,Spring,Norco,CA,High,Hallway,Morning Classes,No,No,No
1916,19840517TXBOH,5,17,1984,1984-05-17,Booker T. Washington High School,0,1,1,1,Spring,Houston,TX,High,Classroom,Morning Classes,No,Yes,No
1917,19840517IASOP,5,17,1984,1984-05-17,Southeast Polk High School,1,0,1,1,Spring,Pleasant Hill,IA,High,Classroom,Morning Classes,No,No,No
1918,19840515MTCMG,5,15,1984,1984-05-15,C M Russell High School,0,0,0,0,Spring,Great Falls,MT,High,Parking Lot,After School,No,No,No
1919,19840426NCROW,4,26,1984,1984-04-26,Rose Hill Magnolia Elementary School,0,0,0,0,Spring,Wallace,NC,Elementary,Classroom,,No,No,No
1920,19840420MIPRD,4,20,1984,1984-04-20,Precious Blood School,1,0,1,0,Spring,Detroit,MI,K-12,Classroom,,No,No,No
1921,19840405LACLC,4,5,1984,1984-04-05,Clinton High School,0,1,1,0,Spring,Clinton,LA,High,Auditorium,,,No,No
1922,19840224CA49L,2,24,1984,1984-02-24,49th Street Elementary School,2,8,10,1,Winter,Los Angeles,CA,Elementary,Playground,After School,No,No,No
1923,19840221TXSHH,2,21,1984,1984-02-21,Sharpstown High School,0,1,1,0,Winter,Houston,TX,High,Classroom,Lunch,No,No,No
1924,19840206KYCEL,2,6,1984,1984-02-06,Central High School,0,1,1,0,Winter,Louisville,KY,High,Outside on School Property,Lunch,No,No,No
1925,19840105MDLAB,1,5,1984,1984-01-05,Lake Clifton Senior HIgh School,0,1,1,0,Winter,Baltimore,MD,High,Parking Lot,After School,No,No,No
1926,19831216ILBOR,12,16,1983,1983-12-16,Boylan Central Catholic High School,0,1,1,0,Winter,Rockford,IL,High,Classroom,Morning Classes,No,No,No
1927,19831202INCRC,12,2,1983,1983-12-02,Crawfordsville High School,0,1,1,0,Winter,Crawfordsville,IN,High,Cafeteria,Lunch,No,No,No
1928,19831118MDHAB,11,18,1983,1983-11-18,Harlem Park Junior High School,1,0,1,0,Fall,Baltimore,MD,Junior High,Hallway,Afternoon Classes,No,No,No
1929,19831117ILJAC,11,17,1983,1983-11-17,James G. Blaine Elementary School,1,1,2,0,Fall,Chicago,IL,Elementary,Outside on School Property,After School,No,No,Yes
1930,19831108MIHIH,11,8,1983,1983-11-08,Highland Park High School,1,0,1,0,Fall,Highland Park,MI,High,Inside School Building,Before School,,No,No
1931,19831022MDCAB,10,22,1983,1983-10-22,Carver Vocational-Technical Senior High,1,0,1,0,Fall,Baltimore,MD,High,Beside Building,School Event,No,No,No
1932,19831007CACOL,10,7,1983,1983-10-07,Compton High School,0,1,1,0,Fall,Los Angeles,CA,High,Hallway,,No,No,Yes
1933,19830930TXTET,9,30,1983,1983-09-30,Temple High School,0,3,3,0,Fall,Temple,TX,High,Football Field/Track,Sport Event,No,No,No
1934,19830921MDWAB,9,21,1983,1983-09-21,Walbrook High School,0,0,0,0,Fall,Baltimore,MD,High,Classroom,Morning Classes,No,No,No
1935,19830912CAMAC,9,12,1983,1983-09-12,Manuel Dominguez High School,0,5,5,0,Fall,Compton,CA,High,Hallway,Morning Classes,No,No,Yes
1936,19830912MIHED,9,12,1983,1983-09-12,Henry Ford High School,1,0,1,0,Fall,Detroit,MI,High,Beside Building,School Start,No,No,No
1937,19830526PAGRJ,5,26,1983,1983-05-26,Greater Johnstown High School,0,0,0,1,Spring,Johnstown,PA,High,Other,,No,No,No
1938,19830523OHMAM,5,23,1983,1983-05-23,Mansfield Senior High School,0,1,1,0,Spring,Mansfield,OH,High,Beside Building,Before School,No,No,No
1939,19830518FLNOM,5,18,1983,1983-05-18,North Miami Senior High School,0,1,1,0,Spring,Miami,FL,High,Hallway,Afternoon Classes,No,No,No
1940,19830516TXLAD,5,16,1983,1983-05-16,Lake Highland High School,1,0,1,0,Spring,Dallas,TX,High,Cafeteria,After School,No,No,No
1941,19830516NYBRN,5,16,1983,1983-05-16,Brentwood High School,0,2,2,1,Spring,New York,NY,High,Classroom,Lunch,No,No,No
1942,19830421MOBES,4,21,1983,1983-04-21,Beaumont High School,0,1,1,0,Spring,St. Louis,MO,High,Hallway,Morning Classes,No,No,No
1943,19830331ILSAC,3,31,1983,1983-03-31,Santa Maria InCornata-Santa Lucia School,0,0,0,0,Spring,Chicago,IL,Other,Classroom,Morning Classes,No,No,No
1944,19830202NMALA,2,2,1983,1983-02-02,Albuquerque High School,0,1,1,0,Winter,Alburquerque,NM,High,Field (General),Dismissal,No,No,
1945,19830201TNRIM,2,1,1983,1983-02-01,Riverdale High School,0,0,0,0,Winter,Murfreesboro,TN,High,School Bus,After School,No,No,No
1946,19830131FLDED,1,31,1983,1983-01-31,DeLand High School,0,0,0,0,Winter,DeLand,FL,High,Bathroom,,No,No,No
1947,19830130TXWEC,1,30,1983,1983-01-30,West Ward School,1,0,1,0,Winter,Coleman,TX,High,Basketball Court,Not a School Day,No,No,No
1948,19830128MDWIB,1,28,1983,1983-01-28,William H. Lemmel Middle School,0,0,0,0,Winter,Baltimore,MD,Middle,Classroom,Morning Classes,No,No,No
1949,19830120MOPAB,1,20,1983,1983-01-20,Parkway South Middle School,1,1,2,1,Winter,Baldwin,MO,Middle,Inside School Building,Morning Classes,Yes,No,No
1950,19830118TXJOH,1,18,1983,1983-01-18,John H. Reagan High School,1,0,1,1,Winter,Houston,TX,High,Office,Morning Classes,No,Yes,No
1951,19821220MIFID,12,20,1982,1982-12-20,Finney High School,0,1,1,0,Winter,Detroit,MI,High,Hallway,School Start,No,No,No
1952,19821206ALHUH,12,6,1982,1982-12-06,Huntsville High School,0,0,0,1,Winter,Huntsville,AL,High,Classroom,Morning Classes,No,No,No
1953,19821112MSWIJ,11,12,1982,1982-11-12,Wingfield High School,1,0,1,1,Fall,Jackson,MS,High,Classroom,Afternoon Classes,No,Yes,No
1954,19821108MICOD,11,8,1982,1982-11-08,Cooley High School,0,2,2,0,Fall,Detroit,MI,High,Inside School Building,Morning Classes,No,No,No
1955,19821101NYELE,11,1,1982,1982-11-01,Elmont Memorial High School,0,1,1,0,Fall,Elmont,NY,High,Inside School Building,Afternoon Classes,No,No,No
1956,19820915ARSOP,9,15,1982,1982-09-15,South West Middle School,0,0,0,0,Fall,Pine Bluff,AR,Middle,Cafeteria,Lunch,,,No
1957,19820910VALAB,9,10,1982,1982-09-10,Lake Braddock Secondary School,0,0,0,0,Fall,Burke,VA,Other,Inside School Building,Afternoon Classes,No,No,No
1958,19820527NVGAL,5,27,1982,1982-05-27,Garside Junior High School,0,2,2,0,Spring,Las Vegas,NV,Junior High,Beside Building,Dismissal,,,No
1959,19820430FLANA,4,30,1982,1982-04-30,Anniston High School,0,1,1,0,Spring,Anniston,FL,High,Parking Lot,Before School,No,No,No
1960,19820429GARUE,4,29,1982,1982-04-29,Russell High School,0,0,0,0,Spring,East Point,GA,High,Inside School Building,Morning Classes,No,No,No
1961,19820415MDFOB,4,15,1982,1982-04-15,Forest Park Senior High School,0,1,1,0,Spring,Baltimore,MD,High,Hallway,After School,No,No,No
1962,19820407CODEL,4,7,1982,1982-04-07,Deer Creek Junior High School,1,0,1,0,Spring,Littleton,CO,High,Field (General),Lunch,No,No,No
1963,19820319NVVAL,3,19,1982,1982-03-19,Valley High School,1,2,3,0,Spring,Las Vegas,NV,High,Classroom,Morning Classes,No,No,No
1964,19820317OHLOL,3,17,1982,1982-03-17,Lorain High School,0,0,0,0,Spring,Lorain,OH,High,Cafeteria,Lunch,,,No
1965,19820315ORSPS,3,15,1982,1982-03-15,Springfield High School,0,0,0,1,Spring,Springfield,OR,High,Classroom,Morning Classes,,,No
1966,19820209LAJON,2,9,1982,1982-02-09,John McDonough Senior High,1,0,1,0,Winter,New Orleans,LA,High,Hallway,Lunch,,,No
1967,19820208MADOD,2,8,1982,1982-02-08,Dorchester High School,0,1,1,0,Winter,Dorchester,MA,High,Inside School Building,Dismissal,No,No,No
1968,19820205TNHAM,2,5,1982,1982-02-05,Hamilton High School,1,0,1,0,Winter,Memphis,TN,High,Gym,Sport Event,No,No,No
1969,19811223NYJAB,12,23,1981,1981-12-23,James Madison High School,1,0,1,0,Winter,Brooklyn,NY,High,Hallway,Morning Classes,No,No,No
1970,19811216TXUNH,12,16,1981,1981-12-16,Unnamed school,0,1,1,0,Winter,Houston,TX,High,Hallway,Morning Classes,No,No,No
1971,19811209NYGEB,12,9,1981,1981-12-09,George W. Wingate High School,1,0,1,0,Winter,Brooklyn,NY,High,Outside on School Property,,No,No,No
1972,19811013CTHAH,10,13,1981,1981-10-13,Hartford Public High School,0,1,1,0,Fall,Hartford,CT,High,Inside School Building,Morning Classes,,,No
1973,19810913MDABA,9,13,1981,1981-09-13,Aberdeen High School,1,0,1,0,Fall,Aberdeen,MD,High,,Not a School Day,,,
1974,19810908FLSTW,9,8,1981,1981-09-08,Stuart Middle School,0,0,0,0,Fall,West Palm Beach,FL,Middle,Classroom,,,,No
1975,19810904NMHOS,9,4,1981,1981-09-04,Hobbs High School,0,2,2,0,Fall,Santa Fe,NM,High,Beside Building,Morning Classes,,No,
1976,19810901PAWIP,9,1,1981,1981-09-01,William Longstreth Elementary School,0,3,3,0,Fall,Philadelphia,PA,Elementary,Basketball Court,Evening,No,No,Yes
1977,19810515LANEN,5,15,1981,1981-05-15,New Iberia Junior HIgh School,0,1,1,0,Spring,New Iberia,LA,Junior High,Inside School Building,Before School,No,Yes,No
1978,19810407MSPOP,4,7,1981,1981-04-07,Poplarville High School,0,1,1,0,Spring,Poplarville,MS,High,Beside Building,Sport Event,No,No,
1979,19810402OHALC,4,2,1981,1981-04-02,Alexander Hamilton Junior High School,0,1,1,0,Spring,Cleveland,OH,Junior High,Bathroom,Before School,No,No,No
